"Device Name","KD2",,,
"Device Model","DROP_2",,,
"Serial Number","2061168",,,
"FORMATTED DATE_TIME","Temperature","Relative Humidity","Heat Stress Index","Dew Point"
"YYYY-MM-DD HH:MM:SS","°F","%","°F","°F"
"2018-08-11 18:40:00","70.6","43.6","69.3","47.4"
"2018-08-11 18:45:00","70.6","43.7","69.3","47.4"
"2018-08-11 18:50:00","70.6","43.7","69.3","47.5"
"2018-08-11 18:55:00","70.6","43.8","69.3","47.6"
"2018-08-11 19:00:00","70.6","43.8","69.3","47.5"
"2018-08-11 19:05:00","70.7","43.9","69.3","47.7"
"2018-08-11 19:10:00","70.7","43.8","69.6","47.7"
"2018-08-11 19:15:00","70.7","44.2","69.6","47.9"
"2018-08-11 19:20:00","70.8","44.0","69.6","47.8"
"2018-08-11 19:25:00","70.8","44.5","69.6","48.1"
"2018-08-11 19:30:00","70.8","44.3","69.6","48.0"
"2018-08-11 19:35:00","70.8","44.5","69.6","48.2"
"2018-08-11 19:40:00","70.9","44.5","69.6","48.2"
"2018-08-11 19:45:00","70.9","44.7","69.6","48.4"
"2018-08-11 19:50:00","71.0","45.3","69.8","48.8"
"2018-08-11 19:55:00","71.0","46.4","69.8","49.4"
"2018-08-11 20:00:00","71.0","46.2","69.8","49.3"
"2018-08-11 20:05:00","71.0","46.2","69.8","49.4"
"2018-08-11 20:10:00","71.1","46.5","70.0","49.5"
"2018-08-11 20:15:00","71.1","46.8","70.0","49.7"
"2018-08-11 20:20:00","71.1","46.6","70.0","49.6"
"2018-08-11 20:25:00","71.1","46.5","70.0","49.6"
"2018-08-11 20:30:00","71.1","46.5","70.0","49.6"
"2018-08-11 20:35:01","71.1","47.1","70.0","50.0"
"2018-08-11 20:40:00","71.2","47.2","70.0","50.1"
"2018-08-11 20:45:00","71.2","47.5","70.2","50.2"
"2018-08-11 20:50:00","71.2","47.8","70.2","50.4"
"2018-08-11 20:55:00","71.2","47.8","70.2","50.4"
"2018-08-11 21:00:00","71.3","48.0","70.3","50.6"
"2018-08-11 21:05:00","71.3","48.1","70.3","50.7"
"2018-08-11 21:10:00","71.3","47.8","70.3","50.5"
"2018-08-11 21:15:00","71.3","48.5","70.3","50.9"
"2018-08-11 21:20:00","71.4","48.9","70.3","51.2"
"2018-08-11 21:25:00","71.4","49.4","70.3","51.5"
"2018-08-11 21:30:00","71.4","49.4","70.5","51.5"
"2018-08-11 21:35:00","71.5","49.4","70.5","51.5"
"2018-08-11 21:40:00","71.5","49.6","70.5","51.7"
"2018-08-11 21:45:00","71.5","49.7","70.5","51.8"
"2018-08-11 21:50:00","71.5","49.7","70.5","51.8"
"2018-08-11 21:55:00","71.5","49.7","70.5","51.8"
"2018-08-11 22:00:00","71.5","49.6","70.5","51.7"
"2018-08-11 22:05:00","71.6","49.8","70.7","51.9"
"2018-08-11 22:10:00","71.6","49.8","70.7","51.9"
"2018-08-11 22:15:00","71.7","49.8","70.7","51.9"
"2018-08-11 22:20:00","71.7","49.7","70.7","51.9"
"2018-08-11 22:25:00","71.7","49.6","70.7","51.9"
"2018-08-11 22:30:00","71.7","49.9","70.7","52.1"
"2018-08-11 22:35:00","71.7","51.0","70.9","52.7"
"2018-08-11 22:40:00","71.8","51.8","71.1","53.1"
"2018-08-11 22:45:00","71.8","50.8","71.1","52.7"
"2018-08-11 22:50:00","71.8","50.8","71.1","52.7"
"2018-08-11 22:55:00","71.8","50.9","71.1","52.6"
"2018-08-11 23:00:00","71.8","51.1","71.1","52.8"
"2018-08-11 23:05:00","71.8","50.8","71.1","52.6"
"2018-08-11 23:10:00","71.8","50.8","71.1","52.6"
"2018-08-11 23:15:00","71.7","50.9","70.9","52.6"
"2018-08-11 23:20:00","71.7","50.9","70.9","52.6"
"2018-08-11 23:25:00","71.7","50.8","70.9","52.5"
"2018-08-11 23:30:00","71.7","51.0","70.9","52.6"
"2018-08-11 23:35:00","71.7","50.8","70.9","52.5"
"2018-08-11 23:40:00","71.7","50.8","70.9","52.5"
"2018-08-11 23:45:00","71.7","50.8","70.9","52.5"
"2018-08-11 23:50:00","71.6","50.8","70.9","52.4"
"2018-08-11 23:55:00","71.6","50.7","70.9","52.4"
"2018-08-12 00:00:00","71.6","50.7","70.9","52.4"
"2018-08-12 00:05:00","71.5","50.7","70.7","52.3"
"2018-08-12 00:10:00","71.5","50.6","70.7","52.3"
"2018-08-12 00:15:00","71.6","50.6","70.9","52.3"
"2018-08-12 00:20:00","71.5","50.5","70.7","52.2"
"2018-08-12 00:25:00","71.5","50.5","70.7","52.2"
"2018-08-12 00:30:00","71.5","50.4","70.7","52.1"
"2018-08-12 00:35:00","71.5","50.4","70.7","52.1"
"2018-08-12 00:40:00","71.4","50.4","70.5","52.0"
"2018-08-12 00:45:00","71.4","50.5","70.7","52.1"
"2018-08-12 00:50:00","71.5","50.7","70.7","52.3"
"2018-08-12 00:55:00","71.5","50.6","70.7","52.2"
"2018-08-12 01:00:00","71.5","50.7","70.7","52.3"
"2018-08-12 01:05:00","71.6","50.9","70.9","52.4"
"2018-08-12 01:10:00","71.6","50.8","70.9","52.4"
"2018-08-12 01:15:00","71.6","50.8","70.9","52.4"
"2018-08-12 01:20:00","71.6","50.8","70.9","52.4"
"2018-08-12 01:25:00","71.6","50.7","70.9","52.4"
"2018-08-12 01:30:00","71.6","50.7","70.9","52.3"
"2018-08-12 01:35:00","71.6","50.6","70.9","52.3"
"2018-08-12 01:40:00","71.6","50.5","70.9","52.3"
"2018-08-12 01:45:00","71.6","50.5","70.9","52.3"
"2018-08-12 01:50:00","71.6","50.4","70.9","52.2"
"2018-08-12 01:55:00","71.5","50.4","70.7","52.1"
"2018-08-12 02:00:00","71.5","50.3","70.7","52.1"
"2018-08-12 02:05:00","71.5","50.3","70.7","52.1"
"2018-08-12 02:10:00","71.5","50.3","70.7","52.1"
"2018-08-12 02:15:00","71.5","50.2","70.7","52.0"
"2018-08-12 02:20:00","71.5","50.1","70.7","52.0"
"2018-08-12 02:25:00","71.5","50.1","70.7","52.0"
"2018-08-12 02:30:00","71.5","50.0","70.7","51.9"
"2018-08-12 02:35:00","71.5","50.0","70.5","51.9"
"2018-08-12 02:40:00","71.5","49.9","70.5","51.8"
"2018-08-12 02:45:00","71.5","49.7","70.5","51.7"
"2018-08-12 02:50:00","71.5","49.7","70.5","51.7"
"2018-08-12 02:55:00","71.5","49.7","70.5","51.7"
"2018-08-12 03:00:00","71.5","49.6","70.5","51.6"
"2018-08-12 03:05:00","71.4","49.6","70.5","51.6"
"2018-08-12 03:10:00","71.4","49.6","70.5","51.6"
"2018-08-12 03:15:00","71.4","49.4","70.3","51.5"
"2018-08-12 03:20:00","71.3","49.3","70.3","51.4"
"2018-08-12 03:25:00","71.3","49.3","70.3","51.4"
"2018-08-12 03:30:00","71.3","49.2","70.3","51.3"
"2018-08-12 03:35:00","71.3","49.0","70.3","51.2"
"2018-08-12 03:40:00","71.3","49.0","70.3","51.2"
"2018-08-12 03:45:00","71.2","49.0","70.2","51.1"
"2018-08-12 03:50:00","71.2","49.0","70.2","51.1"
"2018-08-12 03:55:00","71.1","49.0","70.2","51.0"
"2018-08-12 04:00:00","71.1","48.9","70.2","51.0"
"2018-08-12 04:05:00","71.1","48.9","70.2","51.0"
"2018-08-12 04:10:00","71.1","48.9","70.2","51.0"
"2018-08-12 04:15:00","71.1","48.8","70.2","50.8"
"2018-08-12 04:20:00","71.1","48.8","70.2","50.8"
"2018-08-12 04:25:00","71.0","48.7","70.0","50.8"
"2018-08-12 04:30:00","71.0","48.6","70.0","50.7"
"2018-08-12 04:35:00","71.0","48.5","70.0","50.6"
"2018-08-12 04:40:00","71.0","48.5","70.0","50.5"
"2018-08-12 04:45:00","70.9","48.3","70.0","50.4"
"2018-08-12 04:50:00","70.9","48.2","70.0","50.3"
"2018-08-12 04:55:00","70.8","48.1","70.0","50.2"
"2018-08-12 05:00:00","70.8","48.0","70.0","50.2"
"2018-08-12 05:05:00","70.8","47.8","70.0","50.0"
"2018-08-12 05:10:00","70.7","47.8","70.0","50.0"
"2018-08-12 05:15:00","70.7","47.8","70.0","50.0"
"2018-08-12 05:20:00","70.6","47.7","69.6","49.9"
"2018-08-12 05:25:00","70.6","47.6","69.6","49.8"
"2018-08-12 05:30:00","70.6","47.6","69.6","49.7"
"2018-08-12 05:35:00","70.6","47.5","69.4","49.6"
"2018-08-12 05:40:00","70.5","47.5","69.4","49.6"
"2018-08-12 05:45:00","70.5","47.5","69.3","49.6"
"2018-08-12 05:50:00","70.4","47.5","69.3","49.5"
"2018-08-12 05:55:00","70.4","47.4","69.3","49.5"
"2018-08-12 06:00:00","70.4","47.3","69.3","49.4"
"2018-08-12 06:05:00","70.4","47.4","69.3","49.4"
"2018-08-12 06:10:00","70.4","47.3","69.3","49.4"
"2018-08-12 06:15:00","70.3","47.5","68.9","49.4"
"2018-08-12 06:20:00","70.3","47.4","68.9","49.3"
"2018-08-12 06:25:00","70.3","47.4","68.9","49.4"
"2018-08-12 06:30:00","70.3","47.5","68.9","49.4"
"2018-08-12 06:35:00","70.2","47.6","69.1","49.4"
"2018-08-12 06:40:00","70.2","47.6","69.1","49.4"
"2018-08-12 06:45:00","70.2","47.6","69.1","49.4"
"2018-08-12 06:50:00","70.2","47.8","69.1","49.4"
"2018-08-12 06:55:00","70.1","47.8","68.9","49.4"
"2018-08-12 07:00:00","70.1","47.7","68.9","49.4"
"2018-08-12 07:05:00","70.1","47.7","68.9","49.4"
"2018-08-12 07:10:00","70.1","47.8","68.9","49.4"
"2018-08-12 07:15:00","70.1","47.7","68.9","49.3"
"2018-08-12 07:20:00","70.1","47.7","68.9","49.3"
"2018-08-12 07:25:00","70.1","47.9","68.9","49.4"
"2018-08-12 07:30:00","70.1","48.0","68.9","49.5"
"2018-08-12 07:35:00","70.0","48.4","68.9","49.7"
"2018-08-12 07:40:00","70.1","48.8","68.9","49.9"
"2018-08-12 07:45:00","70.0","49.1","68.9","50.0"
"2018-08-12 07:50:00","70.0","49.4","68.9","50.2"
"2018-08-12 07:55:00","70.0","49.6","68.9","50.3"
"2018-08-12 08:00:00","70.0","49.8","68.9","50.4"
"2018-08-12 08:05:00","70.0","49.9","68.9","50.4"
"2018-08-12 08:10:00","70.0","50.2","69.1","50.6"
"2018-08-12 08:15:00","69.9","50.0","68.7","50.4"
"2018-08-12 08:20:00","69.9","49.9","68.5","50.3"
"2018-08-12 08:25:00","69.8","49.4","68.4","50.0"
"2018-08-12 08:30:00","69.7","49.3","68.4","49.9"
"2018-08-12 08:35:00","69.7","49.3","68.4","49.9"
"2018-08-12 08:40:00","69.7","49.6","68.4","50.0"
"2018-08-12 08:45:00","69.5","49.3","68.0","49.7"
"2018-08-12 08:50:00","69.5","49.5","68.0","49.8"
"2018-08-12 08:55:00","69.5","49.6","68.0","49.8"
"2018-08-12 09:00:00","69.5","49.7","68.0","49.9"
"2018-08-12 09:05:00","69.3","49.1","67.8","49.4"
"2018-08-12 09:10:00","69.3","49.1","67.8","49.4"
"2018-08-12 09:15:00","69.3","49.1","67.8","49.4"
"2018-08-12 09:20:00","69.3","49.3","67.8","49.5"
"2018-08-12 09:25:00","69.3","48.7","67.8","49.2"
"2018-08-12 09:30:00","69.2","48.5","67.5","48.9"
"2018-08-12 09:35:00","69.1","48.2","67.3","48.7"
"2018-08-12 09:40:00","68.9","48.2","67.3","48.5"
"2018-08-12 09:45:00","68.8","48.1","66.9","48.4"
"2018-08-12 09:50:00","68.8","48.2","66.9","48.5"
"2018-08-12 09:55:00","68.8","48.1","66.9","48.3"
"2018-08-12 10:00:00","68.8","48.4","66.9","48.6"
"2018-08-12 10:05:00","68.8","48.4","66.9","48.6"
"2018-08-12 10:10:00","68.7","48.4","66.9","48.5"
"2018-08-12 10:15:00","68.7","48.4","66.9","48.5"
"2018-08-12 10:20:00","68.7","48.4","66.9","48.5"
"2018-08-12 10:25:00","68.7","48.6","66.7","48.5"
"2018-08-12 10:30:00","68.6","48.5","66.7","48.5"
"2018-08-12 10:35:00","68.7","48.9","66.7","48.7"
"2018-08-12 10:40:00","68.8","49.4","67.1","49.0"
"2018-08-12 10:45:00","68.9","49.0","67.3","49.0"
"2018-08-12 10:50:00","69.0","49.2","67.3","49.2"
"2018-08-12 10:55:00","69.1","49.2","67.3","49.2"
"2018-08-12 11:00:00","69.1","49.2","67.3","49.2"
"2018-08-12 11:05:00","69.0","48.9","67.3","49.0"
"2018-08-12 11:10:00","69.0","48.7","67.3","48.9"
"2018-08-12 11:15:00","68.9","48.7","67.3","48.8"
"2018-08-12 11:20:00","68.9","48.7","67.3","48.8"
"2018-08-12 11:25:00","68.9","48.8","67.3","48.8"
"2018-08-12 11:30:00","68.9","48.9","67.3","49.0"
"2018-08-12 11:35:00","68.9","48.9","67.3","48.9"
"2018-08-12 11:40:00","68.9","48.8","66.9","48.8"
"2018-08-12 11:45:00","68.9","48.7","66.9","48.8"
"2018-08-12 11:50:00","68.8","48.6","66.9","48.7"
"2018-08-12 11:55:00","68.8","48.7","66.9","48.7"
"2018-08-12 12:00:00","68.8","48.8","66.9","48.7"
"2018-08-12 12:05:00","68.8","48.9","67.1","48.8"
"2018-08-12 12:10:00","68.8","48.9","67.1","48.8"
"2018-08-12 12:15:00","68.8","49.1","67.1","48.9"
"2018-08-12 12:20:00","68.8","49.2","67.1","49.0"
"2018-08-12 12:25:00","68.8","49.5","67.1","49.2"
"2018-08-12 12:30:00","68.9","49.5","67.1","49.2"
"2018-08-12 12:35:00","68.9","49.6","67.3","49.3"
"2018-08-12 12:40:00","69.0","49.6","67.3","49.4"
"2018-08-12 12:45:00","69.0","49.8","67.3","49.5"
"2018-08-12 12:50:00","69.1","49.7","67.6","49.5"
"2018-08-12 12:55:00","69.1","49.6","67.6","49.4"
"2018-08-12 13:00:00","69.1","49.5","67.3","49.4"
"2018-08-12 13:05:00","69.1","49.4","67.3","49.4"
"2018-08-12 13:10:00","69.1","49.4","67.3","49.3"
"2018-08-12 13:15:00","69.1","49.4","67.3","49.3"
"2018-08-12 13:20:00","69.0","49.1","67.3","49.2"
"2018-08-12 13:25:00","69.0","49.1","67.3","49.2"
"2018-08-12 13:30:00","69.0","49.0","67.3","49.1"
"2018-08-12 13:35:00","69.0","48.7","67.3","48.9"
"2018-08-12 13:40:00","68.9","48.6","67.3","48.8"
"2018-08-12 13:45:00","69.0","48.4","67.3","48.7"
"2018-08-12 13:50:00","68.9","48.4","67.3","48.7"
"2018-08-12 13:55:00","69.0","48.4","67.3","48.7"
"2018-08-12 14:00:00","69.0","48.4","67.3","48.8"
"2018-08-12 14:05:00","69.0","48.5","67.3","48.8"
"2018-08-12 14:10:00","69.1","48.5","67.3","48.8"
"2018-08-12 14:15:00","69.1","48.5","67.3","48.8"
"2018-08-12 14:20:00","69.0","48.4","67.3","48.8"
"2018-08-12 14:25:00","69.0","48.3","67.3","48.7"
"2018-08-12 14:30:00","69.0","48.3","67.3","48.7"
"2018-08-12 14:35:00","68.9","48.1","67.3","48.5"
"2018-08-12 14:40:00","68.9","48.2","67.3","48.6"
"2018-08-12 14:45:00","69.0","48.2","67.3","48.6"
"2018-08-12 14:50:00","68.9","48.3","67.3","48.6"
"2018-08-12 14:55:00","69.0","48.4","67.3","48.8"
"2018-08-12 15:00:00","69.1","48.8","67.3","49.0"
"2018-08-12 15:05:00","69.1","49.1","67.6","49.2"
"2018-08-12 15:10:00","69.1","49.2","67.6","49.3"
"2018-08-12 15:15:00","69.1","48.9","67.6","49.2"
"2018-08-12 15:20:00","69.1","48.7","67.5","49.0"
"2018-08-12 15:25:00","69.1","48.8","67.6","49.1"
"2018-08-12 15:30:00","69.1","48.7","67.5","49.0"
"2018-08-12 15:35:00","69.1","49.0","67.6","49.1"
"2018-08-12 15:40:00","69.1","49.3","67.6","49.4"
"2018-08-12 15:45:00","69.2","49.5","67.6","49.5"
"2018-08-12 15:50:00","69.4","49.9","67.8","49.9"
"2018-08-12 15:55:00","69.5","50.0","68.2","50.1"
"2018-08-12 16:00:00","69.7","52.1","68.5","51.3"
"2018-08-12 16:05:00","69.8","52.2","68.7","51.5"
"2018-08-12 16:10:00","69.8","52.2","68.7","51.5"
"2018-08-12 16:15:00","69.8","52.3","68.7","51.6"
"2018-08-12 16:20:00","69.8","52.0","68.7","51.4"
"2018-08-12 16:25:00","69.8","51.7","68.7","51.3"
"2018-08-12 16:30:00","69.9","51.8","68.7","51.4"
"2018-08-12 16:35:00","69.9","51.6","68.7","51.2"
"2018-08-12 16:40:00","69.9","51.2","68.7","51.0"
"2018-08-12 16:45:00","69.9","51.1","68.7","51.0"
"2018-08-12 16:50:00","69.9","51.1","68.7","51.0"
"2018-08-12 16:55:00","69.9","51.2","68.7","51.1"
"2018-08-12 17:00:00","70.0","51.1","69.1","51.1"
"2018-08-12 17:05:00","70.0","51.1","69.1","51.1"
"2018-08-12 17:10:00","70.0","50.9","69.1","51.0"
"2018-08-12 17:15:00","70.0","50.8","69.1","50.9"
"2018-08-12 17:20:00","70.0","50.5","69.1","50.8"
"2018-08-12 17:25:00","70.0","50.5","69.1","50.8"
"2018-08-12 17:30:00","70.1","50.6","69.1","50.9"
"2018-08-12 17:35:00","70.1","50.6","69.1","50.9"
"2018-08-12 17:40:00","70.1","50.5","69.1","50.8"
"2018-08-12 17:45:00","70.1","50.6","69.1","51.0"
"2018-08-12 17:50:00","70.1","50.5","69.1","50.9"
"2018-08-12 17:55:00","70.1","50.7","69.1","51.0"
"2018-08-12 18:00:00","70.2","50.7","69.3","51.0"
"2018-08-12 18:05:00","70.2","50.6","69.3","51.0"
"2018-08-12 18:10:00","70.2","50.6","69.3","51.0"
"2018-08-12 18:15:00","70.2","50.6","69.3","51.0"
"2018-08-12 18:20:00","70.2","50.6","69.3","51.1"
"2018-08-12 18:25:00","70.2","50.6","69.3","51.1"
"2018-08-12 18:30:00","70.3","50.6","69.3","51.1"
"2018-08-12 18:35:00","70.3","50.5","69.3","51.0"
"2018-08-12 18:40:00","70.4","50.5","69.6","51.2"
"2018-08-12 18:45:00","70.4","50.6","69.6","51.2"
"2018-08-12 18:50:00","70.4","50.8","69.6","51.3"
"2018-08-12 18:55:00","70.4","50.8","69.6","51.3"
"2018-08-12 19:00:00","70.5","50.7","69.6","51.4"
"2018-08-12 19:05:00","70.5","50.8","69.6","51.4"
"2018-08-12 19:10:00","70.5","50.8","69.6","51.4"
"2018-08-12 19:15:00","70.6","51.1","69.8","51.6"
"2018-08-12 19:20:00","70.6","51.3","69.8","51.7"
"2018-08-12 19:25:00","70.6","51.6","69.8","51.9"
"2018-08-12 19:30:00","70.7","51.8","69.8","52.1"
"2018-08-12 19:35:00","70.7","51.7","69.8","52.0"
"2018-08-12 19:40:00","70.7","51.8","70.2","52.2"
"2018-08-12 19:45:00","70.8","51.8","70.2","52.2"
"2018-08-12 19:50:00","70.8","52.0","70.2","52.3"
"2018-08-12 19:55:00","70.7","52.4","70.2","52.4"
"2018-08-12 20:00:00","70.8","52.4","70.2","52.5"
"2018-08-12 20:05:00","70.8","52.4","70.2","52.6"
"2018-08-12 20:10:00","70.9","52.5","70.3","52.7"
"2018-08-12 20:15:00","70.9","53.4","70.3","53.1"
"2018-08-12 20:20:00","70.9","52.8","70.3","52.8"
"2018-08-12 20:25:00","70.9","53.0","70.3","52.9"
"2018-08-12 20:30:00","70.9","53.6","70.3","53.3"
"2018-08-12 20:35:00","70.9","53.4","70.3","53.2"
"2018-08-12 20:40:00","71.0","53.2","70.3","53.1"
"2018-08-12 20:45:00","70.9","53.3","70.3","53.1"
"2018-08-12 20:50:00","71.0","53.7","70.3","53.3"
"2018-08-12 20:55:00","71.0","54.8","70.3","53.9"
"2018-08-12 21:00:00","71.0","55.2","70.5","54.1"
"2018-08-12 21:05:00","71.0","55.5","70.5","54.3"
"2018-08-12 21:10:00","71.1","55.6","70.7","54.4"
"2018-08-12 21:15:00","71.1","55.7","70.7","54.5"
"2018-08-12 21:20:00","71.1","56.3","70.7","54.8"
"2018-08-12 21:25:00","71.2","56.5","70.7","54.9"
"2018-08-12 21:30:00","71.2","56.7","70.7","55.1"
"2018-08-12 21:35:00","71.2","57.6","70.9","55.5"
"2018-08-12 21:40:00","71.3","57.6","71.1","55.5"
"2018-08-12 21:45:00","71.3","57.9","71.1","55.7"
"2018-08-12 21:50:00","71.3","57.6","71.1","55.6"
"2018-08-12 21:55:00","71.3","57.8","71.1","55.7"
"2018-08-12 22:00:00","71.3","58.0","71.1","55.8"
"2018-08-12 22:05:00","71.3","58.1","71.1","55.9"
"2018-08-12 22:10:00","71.4","58.0","71.1","55.8"
"2018-08-12 22:15:00","71.4","57.9","71.1","55.8"
"2018-08-12 22:20:00","71.4","58.0","71.1","55.8"
"2018-08-12 22:25:00","71.4","58.0","71.1","55.8"
"2018-08-12 22:30:00","71.4","57.8","71.1","55.7"
"2018-08-12 22:35:00","71.4","57.7","71.1","55.7"
"2018-08-12 22:40:00","71.4","57.7","71.1","55.7"
"2018-08-12 22:45:00","71.5","57.7","71.2","55.8"
"2018-08-12 22:50:00","71.5","57.7","71.2","55.9"
"2018-08-12 22:55:00","71.5","57.1","71.1","55.5"
"2018-08-12 23:00:00","71.5","56.9","71.1","55.4"
"2018-08-12 23:05:00","71.5","57.0","71.1","55.5"
"2018-08-12 23:10:00","71.6","56.8","71.2","55.5"
"2018-08-12 23:15:00","71.6","56.6","71.2","55.4"
"2018-08-12 23:20:00","71.6","57.2","71.2","55.7"
"2018-08-12 23:25:00","71.7","59.2","71.4","56.7"
"2018-08-12 23:30:00","71.8","59.0","71.6","56.7"
"2018-08-12 23:35:00","71.9","58.7","71.6","56.6"
"2018-08-12 23:40:00","71.9","58.5","71.6","56.6"
"2018-08-12 23:45:00","72.0","58.3","71.8","56.5"
"2018-08-12 23:50:00","72.0","58.3","71.8","56.5"
"2018-08-12 23:55:00","72.0","58.2","71.8","56.5"
"2018-08-13 00:00:00","72.0","57.9","71.8","56.3"
"2018-08-13 00:05:00","72.0","57.9","71.8","56.4"
"2018-08-13 00:10:00","72.0","57.9","71.8","56.4"
"2018-08-13 00:15:00","72.0","57.7","71.8","56.3"
"2018-08-13 00:20:00","72.0","57.5","71.8","56.2"
"2018-08-13 00:25:00","72.0","57.7","71.8","56.3"
"2018-08-13 00:30:00","72.0","57.5","71.8","56.2"
"2018-08-13 00:35:00","72.0","57.4","71.6","56.1"
"2018-08-13 00:40:00","72.0","57.2","71.6","56.0"
"2018-08-13 00:45:00","72.0","57.0","71.6","55.9"
"2018-08-13 00:50:00","71.9","56.8","71.4","55.8"
"2018-08-13 00:55:00","71.9","56.7","71.4","55.7"
"2018-08-13 01:00:00","72.0","56.4","71.6","55.6"
"2018-08-13 01:05:00","71.9","56.4","71.4","55.6"
"2018-08-13 01:10:00","71.9","56.3","71.4","55.5"
"2018-08-13 01:15:00","71.9","56.1","71.4","55.4"
"2018-08-13 01:20:00","71.9","56.0","71.4","55.3"
"2018-08-13 01:25:00","71.8","55.8","71.4","55.1"
"2018-08-13 01:30:00","71.8","55.7","71.4","55.1"
"2018-08-13 01:35:00","71.7","55.4","71.2","54.9"
"2018-08-13 01:40:00","71.7","55.4","71.2","54.9"
"2018-08-13 01:45:00","71.7","55.0","71.2","54.7"
"2018-08-13 01:50:00","71.7","54.9","71.1","54.6"
"2018-08-13 01:55:00","71.7","54.7","71.1","54.5"
"2018-08-13 02:00:00","71.6","54.2","71.1","54.2"
"2018-08-13 02:05:00","71.5","54.4","70.9","54.2"
"2018-08-13 02:10:00","71.5","54.0","70.9","54.0"
"2018-08-13 02:15:00","71.5","54.0","70.9","54.0"
"2018-08-13 02:20:00","71.4","53.6","70.7","53.7"
"2018-08-13 02:25:00","71.4","53.9","70.9","53.9"
"2018-08-13 02:30:00","71.4","53.9","70.7","53.8"
"2018-08-13 02:35:00","71.4","54.1","70.7","53.9"
"2018-08-13 02:40:00","71.3","53.9","70.7","53.8"
"2018-08-13 02:45:00","71.3","53.8","70.7","53.7"
"2018-08-13 02:50:00","71.3","53.8","70.7","53.7"
"2018-08-13 02:55:00","71.3","53.7","70.7","53.6"
"2018-08-13 03:00:00","71.2","53.7","70.5","53.5"
"2018-08-13 03:05:00","71.1","53.7","70.5","53.5"
"2018-08-13 03:10:00","71.1","53.6","70.5","53.4"
"2018-08-13 03:15:00","71.1","53.5","70.5","53.3"
"2018-08-13 03:20:00","71.1","53.4","70.5","53.3"
"2018-08-13 03:25:00","71.0","53.1","70.3","53.1"
"2018-08-13 03:30:00","71.0","53.0","70.3","53.0"
"2018-08-13 03:35:00","71.0","53.0","70.3","53.0"
"2018-08-13 03:40:00","70.9","52.9","70.3","52.9"
"2018-08-13 03:45:00","70.9","52.7","70.3","52.8"
"2018-08-13 03:50:00","70.8","52.7","70.3","52.7"
"2018-08-13 03:55:00","70.8","52.8","70.3","52.7"
"2018-08-13 04:00:00","70.8","52.5","70.2","52.5"
"2018-08-13 04:05:00","70.8","52.5","70.3","52.6"
"2018-08-13 04:10:00","70.8","52.4","70.2","52.5"
"2018-08-13 04:15:00","70.7","52.5","70.2","52.5"
"2018-08-13 04:20:00","70.7","52.4","70.2","52.5"
"2018-08-13 04:25:00","70.7","52.3","69.8","52.4"
"2018-08-13 04:30:00","70.6","52.3","69.8","52.3"
"2018-08-13 04:35:00","70.6","52.2","69.8","52.2"
"2018-08-13 04:40:00","70.6","52.3","69.8","52.3"
"2018-08-13 04:45:00","70.6","52.3","69.8","52.3"
"2018-08-13 04:50:00","70.6","52.2","69.8","52.2"
"2018-08-13 04:55:00","70.5","52.3","69.8","52.2"
"2018-08-13 05:00:00","70.5","52.4","69.8","52.2"
"2018-08-13 05:05:00","70.5","52.4","69.6","52.2"
"2018-08-13 05:10:00","70.5","52.5","69.6","52.3"
"2018-08-13 05:15:00","70.4","52.7","69.8","52.3"
"2018-08-13 05:20:00","70.4","52.6","69.8","52.3"
"2018-08-13 05:25:00","70.4","52.6","69.8","52.3"
"2018-08-13 05:30:00","70.4","52.8","69.8","52.4"
"2018-08-13 05:35:00","70.4","52.5","69.6","52.2"
"2018-08-13 05:40:00","70.4","52.6","69.8","52.2"
"2018-08-13 05:45:00","70.3","52.6","69.4","52.2"
"2018-08-13 05:50:00","70.3","52.6","69.4","52.1"
"2018-08-13 05:55:00","70.2","51.5","69.3","51.5"
"2018-08-13 06:00:00","70.1","51.8","69.1","51.6"
"2018-08-13 06:05:00","70.1","52.1","69.1","51.8"
"2018-08-13 06:10:00","70.1","52.1","69.1","51.7"
"2018-08-13 06:15:00","70.1","52.0","69.1","51.7"
"2018-08-13 06:20:00","70.1","52.0","69.1","51.7"
"2018-08-13 06:25:00","70.0","51.8","69.1","51.5"
"2018-08-13 06:30:00","70.0","51.7","69.1","51.4"
"2018-08-13 06:35:00","69.9","52.0","68.7","51.5"
"2018-08-13 06:40:00","69.9","51.9","68.7","51.5"
"2018-08-13 06:45:00","69.9","52.0","68.7","51.5"
"2018-08-13 06:50:00","69.9","51.8","68.7","51.4"
"2018-08-13 06:55:00","69.9","51.7","68.7","51.3"
"2018-08-13 07:00:00","69.9","51.7","68.7","51.3"
"2018-08-13 07:05:00","69.8","52.4","68.7","51.6"
"2018-08-13 07:10:00","69.9","52.2","68.7","51.6"
"2018-08-13 07:15:00","69.9","52.3","68.7","51.6"
"2018-08-13 07:20:00","69.8","52.1","68.5","51.4"
"2018-08-13 07:25:00","69.8","52.3","68.5","51.5"
"2018-08-13 07:30:00","69.8","52.5","68.7","51.6"
"2018-08-13 07:35:00","69.8","52.6","68.7","51.7"
"2018-08-13 07:40:00","69.7","52.5","68.7","51.6"
"2018-08-13 07:45:00","69.8","52.9","68.9","51.9"
"2018-08-13 07:50:00","69.7","53.0","68.7","51.8"
